"unit","age","ord_brth","geo","time","values","perc","countryname","region"
"NR",48,"1","EE",2018,0,0,"Estonia","Eastern Europe"
"NR",48,"1","EL",2018,50,0.1,"Greece","Southern Europe"
"NR",48,"1","ES",2018,127,0.1,"Spain","Southern Europe"
"NR",48,"1","HU",2018,8,0,"Hungary","Eastern Europe"
"NR",48,"1","NL",2018,6,0,"Netherlands","Western Europe"
"NR",48,"1","PL",2018,3,0,"Poland","Eastern Europe"
"NR",48,"1","PT",2018,18,0,"Portugal","Southern Europe"
"NR",48,"1","RO",2018,14,0,"Roumania","Eastern Europe"
"NR",49,"1","AT",2018,2,0,"Austria","Western Europe"
"NR",49,"1","BE",2018,6,0,"Belgium","Western Europe"
"NR",49,"1","BG",2018,8,0,"Bulgaria","Eastern Europe"
"NR",49,"1","CZ",2018,1,0,"Czechia","Eastern Europe"
"NR",49,"1","EE",2018,0,0,"Estonia","Eastern Europe"
"NR",49,"1","EL",2018,36,0.1,"Greece","Southern Europe"
"NR",49,"1","ES",2018,82,0,"Spain","Southern Europe"
"NR",49,"1","HU",2018,7,0,"Hungary","Eastern Europe"
"NR",49,"1","NL",2018,10,0,"Netherlands","Western Europe"
"NR",49,"1","PL",2018,8,0,"Poland","Eastern Europe"
"NR",49,"1","PT",2018,8,0,"Portugal","Southern Europe"
"NR",49,"1","RO",2018,12,0,"Roumania","Eastern Europe"
"NR",16,"1","AT",1995,212,0.5,"Austria","Western Europe"
"NR",16,"1","BE",1995,26,0.1,"Belgium","Western Europe"
"NR",16,"1","BG",1995,1644,4.3,"Bulgaria","Eastern Europe"
"NR",16,"1","CZ",1995,367,0.8,"Czechia","Eastern Europe"
"NR",16,"1","EE",1995,114,1.7,"Estonia","Eastern Europe"
"NR",16,"1","EL",1995,337,0.7,"Greece","Southern Europe"
"NR",16,"1","ES",1995,1033,0.6,"Spain","Southern Europe"
"NR",16,"1","HU",1995,1081,2.3,"Hungary","Eastern Europe"
"NR",16,"1","NL",1995,128,0.2,"Netherlands","Western Europe"
"NR",16,"1","PL",1995,1441,0.8,"Poland","Eastern Europe"
"NR",16,"1","PT",1995,690,1.2,"Portugal","Southern Europe"
"NR",16,"1","RO",1995,3564,2.8,"Roumania","Eastern Europe"
"NR",17,"1","AT",1995,562,1.4,"Austria","Western Europe"
"NR",17,"1","BE",1995,106,0.2,"Belgium","Western Europe"
"NR",17,"1","BG",1995,2230,5.9,"Bulgaria","Eastern Europe"
"NR",17,"1","CZ",1995,1094,2.5,"Czechia","Eastern Europe"
"NR",17,"1","EE",1995,240,3.6,"Estonia","Eastern Europe"
"NR",17,"1","EL",1995,626,1.3,"Greece","Southern Europe"
"NR",17,"1","ES",1995,2080,1.1,"Spain","Southern Europe"
"NR",17,"1","HU",1995,1733,3.6,"Hungary","Eastern Europe"
"NR",17,"1","NL",1995,358,0.4,"Netherlands","Western Europe"
"NR",17,"1","PL",1995,4298,2.4,"Poland","Eastern Europe"
"NR",17,"1","PT",1995,1314,2.3,"Portugal","Southern Europe"
"NR",17,"1","RO",1995,6515,5.1,"Roumania","Eastern Europe"
"NR",18,"1","AT",1995,921,2.3,"Austria","Western Europe"
"NR",18,"1","BE",1995,333,0.7,"Belgium","Western Europe"
"NR",18,"1","BG",1995,3255,8.6,"Bulgaria","Eastern Europe"
"NR",18,"1","CZ",1995,2797,6.3,"Czechia","Eastern Europe"
"NR",18,"1","EE",1995,530,8,"Estonia","Eastern Europe"
"NR",18,"1","EL",1995,1031,2.2,"Greece","Southern Europe"
"NR",18,"1","ES",1995,3059,1.6,"Spain","Southern Europe"
"NR",18,"1","HU",1995,2823,5.9,"Hungary","Eastern Europe"
"NR",18,"1","NL",1995,615,0.7,"Netherlands","Western Europe"
"NR",18,"1","PL",1995,9054,5.1,"Poland","Eastern Europe"
"NR",18,"1","PT",1995,2115,3.7,"Portugal","Southern Europe"
"NR",18,"1","RO",1995,9554,7.5,"Roumania","Eastern Europe"
"NR",19,"1","AT",1995,1654,4.2,"Austria","Western Europe"
"NR",19,"1","BE",1995,630,1.4,"Belgium","Western Europe"
"NR",19,"1","BG",1995,4345,11.4,"Bulgaria","Eastern Europe"
"NR",19,"1","CZ",1995,5265,11.9,"Czechia","Eastern Europe"
"NR",19,"1","EE",1995,753,11.3,"Estonia","Eastern Europe"
"NR",19,"1","EL",1995,1592,3.4,"Greece","Southern Europe"
"NR",19,"1","ES",1995,4025,2.2,"Spain","Southern Europe"
"NR",19,"1","HU",1995,4206,8.8,"Hungary","Eastern Europe"
"NR",19,"1","NL",1995,1143,1.3,"Netherlands","Western Europe"
"NR",19,"1","PL",1995,15454,8.8,"Poland","Eastern Europe"
"NR",19,"1","PT",1995,2742,4.9,"Portugal","Southern Europe"
"NR",19,"1","RO",1995,12171,9.6,"Roumania","Eastern Europe"
"NR",20,"1","AT",1995,2066,5.3,"Austria","Western Europe"
"NR",20,"1","BE",1995,949,2.1,"Belgium","Western Europe"
"NR",20,"1","BG",1995,4718,12.4,"Bulgaria","Eastern Europe"
"NR",20,"1","CZ",1995,6302,14.2,"Czechia","Eastern Europe"
"NR",20,"1","EE",1995,781,11.7,"Estonia","Eastern Europe"
"NR",20,"1","EL",1995,2263,4.8,"Greece","Southern Europe"
"NR",20,"1","ES",1995,4724,2.5,"Spain","Southern Europe"
"NR",20,"1","HU",1995,5271,11,"Hungary","Eastern Europe"
"NR",20,"1","NL",1995,1560,1.8,"Netherlands","Western Europe"
"NR",20,"1","PL",1995,19870,11.3,"Poland","Eastern Europe"
"NR",20,"1","PT",1995,3239,5.7,"Portugal","Southern Europe"
"NR",20,"1","RO",1995,14315,11.3,"Roumania","Eastern Europe"
"NR",21,"1","AT",1995,2386,6.1,"Austria","Western Europe"
"NR",21,"1","BE",1995,1407,3.1,"Belgium","Western Europe"
"NR",21,"1","BG",1995,4408,11.6,"Bulgaria","Eastern Europe"
"NR",21,"1","CZ",1995,6202,14,"Czechia","Eastern Europe"
"NR",21,"1","EE",1995,794,11.9,"Estonia","Eastern Europe"
"NR",21,"1","EL",1995,2745,5.9,"Greece","Southern Europe"
"NR",21,"1","ES",1995,5259,2.8,"Spain","Southern Europe"
"NR",21,"1","HU",1995,4919,10.3,"Hungary","Eastern Europe"
"NR",21,"1","NL",1995,2142,2.5,"Netherlands","Western Europe"
"NR",21,"1","PL",1995,21711,12.3,"Poland","Eastern Europe"
"NR",21,"1","PT",1995,3653,6.5,"Portugal","Southern Europe"
"NR",21,"1","RO",1995,13849,10.9,"Roumania","Eastern Europe"
"NR",22,"1","AT",1995,2552,6.5,"Austria","Western Europe"
"NR",22,"1","BE",1995,2085,4.6,"Belgium","Western Europe"
"NR",22,"1","BG",1995,3476,9.2,"Bulgaria","Eastern Europe"
"NR",22,"1","CZ",1995,4915,11.1,"Czechia","Eastern Europe"
"NR",22,"1","EE",1995,659,9.9,"Estonia","Eastern Europe"
"NR",22,"1","EL",1995,3039,6.5,"Greece","Southern Europe"
"NR",22,"1","ES",1995,6044,3.3,"Spain","Southern Europe"
"NR",22,"1","HU",1995,4456,9.3,"Hungary","Eastern Europe"
"NR",22,"1","NL",1995,2665,3.1,"Netherlands","Western Europe"
"NR",22,"1","PL",1995,21093,12,"Poland","Eastern Europe"
"NR",22,"1","PT",1995,3993,7.1,"Portugal","Southern Europe"
"NR",22,"1","RO",1995,12376,9.8,"Roumania","Eastern Europe"
"NR",23,"1","AT",1995,2938,7.5,"Austria","Western Europe"
"NR",23,"1","BE",1995,2701,6,"Belgium","Western Europe"
"NR",23,"1","BG",1995,2885,7.6,"Bulgaria","Eastern Europe"
"NR",23,"1","CZ",1995,3875,8.7,"Czechia","Eastern Europe"
"NR",23,"1","EE",1995,617,9.3,"Estonia","Eastern Europe"
"NR",23,"1","EL",1995,3314,7.1,"Greece","Southern Europe"
"NR",23,"1","ES",1995,7497,4,"Spain","Southern Europe"
"NR",23,"1","HU",1995,4142,8.7,"Hungary","Eastern Europe"
"NR",23,"1","NL",1995,3375,4,"Netherlands","Western Europe"
"NR",23,"1","PL",1995,18388,10.4,"Poland","Eastern Europe"
"NR",23,"1","PT",1995,4284,7.6,"Portugal","Southern Europe"
"NR",23,"1","RO",1995,11265,8.9,"Roumania","Eastern Europe"
"NR",24,"1","AT",1995,3061,7.8,"Austria","Western Europe"
"NR",24,"1","BE",1995,3785,8.4,"Belgium","Western Europe"
"NR",24,"1","BG",1995,2613,6.9,"Bulgaria","Eastern Europe"
"NR",24,"1","CZ",1995,3180,7.2,"Czechia","Eastern Europe"
"NR",24,"1","EE",1995,467,7,"Estonia","Eastern Europe"
"NR",24,"1","EL",1995,3488,7.4,"Greece","Southern Europe"
"NR",24,"1","ES",1995,9454,5.1,"Spain","Southern Europe"
"NR",24,"1","HU",1995,3858,8.1,"Hungary","Eastern Europe"
"NR",24,"1","NL",1995,4566,5.4,"Netherlands","Western Europe"
"NR",24,"1","PL",1995,15324,8.7,"Poland","Eastern Europe"
"NR",24,"1","PT",1995,4480,7.9,"Portugal","Southern Europe"
"NR",24,"1","RO",1995,9548,7.5,"Roumania","Eastern Europe"
"NR",25,"1","AT",1995,3456,8.8,"Austria","Western Europe"
"NR",25,"1","BE",1995,4530,10,"Belgium","Western Europe"
"NR",25,"1","BG",1995,2011,5.3,"Bulgaria","Eastern Europe"
"NR",25,"1","CZ",1995,2556,5.8,"Czechia","Eastern Europe"
"NR",25,"1","EE",1995,403,6.1,"Estonia","Eastern Europe"
"NR",25,"1","EL",1995,3577,7.6,"Greece","Southern Europe"
"NR",25,"1","ES",1995,11979,6.4,"Spain","Southern Europe"
"NR",25,"1","HU",1995,3608,7.6,"Hungary","Eastern Europe"
"NR",25,"1","NL",1995,5824,6.9,"Netherlands","Western Europe"
"NR",25,"1","PL",1995,12154,6.9,"Poland","Eastern Europe"
"NR",25,"1","PT",1995,4416,7.8,"Portugal","Southern Europe"
"NR",25,"1","RO",1995,8520,6.7,"Roumania","Eastern Europe"
"NR",26,"1","AT",1995,3426,8.7,"Austria","Western Europe"
"NR",26,"1","BE",1995,4817,10.7,"Belgium","Western Europe"
"NR",26,"1","BG",1995,1647,4.3,"Bulgaria","Eastern Europe"
"NR",26,"1","CZ",1995,2004,4.5,"Czechia","Eastern Europe"
"NR",26,"1","EE",1995,295,4.4,"Estonia","Eastern Europe"
"NR",26,"1","EL",1995,3845,8.2,"Greece","Southern Europe"
"NR",26,"1","ES",1995,14247,7.7,"Spain","Southern Europe"
"NR",26,"1","HU",1995,2957,6.2,"Hungary","Eastern Europe"
"NR",26,"1","NL",1995,6945,8.2,"Netherlands","Western Europe"
"NR",26,"1","PL",1995,9106,5.2,"Poland","Eastern Europe"
"NR",26,"1","PT",1995,4498,8,"Portugal","Southern Europe"
"NR",26,"1","RO",1995,7526,5.9,"Roumania","Eastern Europe"
"NR",27,"1","AT",1995,3123,7.9,"Austria","Western Europe"
"NR",27,"1","BE",1995,4848,10.7,"Belgium","Western Europe"
"NR",27,"1","BG",1995,1125,3,"Bulgaria","Eastern Europe"
"NR",27,"1","CZ",1995,1402,3.2,"Czechia","Eastern Europe"
"NR",27,"1","EE",1995,224,3.4,"Estonia","Eastern Europe"
"NR",27,"1","EL",1995,3906,8.3,"Greece","Southern Europe"
"NR",27,"1","ES",1995,16631,9,"Spain","Southern Europe"
"NR",27,"1","HU",1995,2377,5,"Hungary","Eastern Europe"
"NR",27,"1","NL",1995,7576,8.9,"Netherlands","Western Europe"
"NR",27,"1","PL",1995,6580,3.7,"Poland","Eastern Europe"
"NR",27,"1","PT",1995,4156,7.4,"Portugal","Southern Europe"
"NR",27,"1","RO",1995,6817,5.4,"Roumania","Eastern Europe"
"NR",28,"1","AT",1995,2726,6.9,"Austria","Western Europe"
"NR",28,"1","BE",1995,4282,9.5,"Belgium","Western Europe"
"NR",28,"1","BG",1995,732,1.9,"Bulgaria","Eastern Europe"
"NR",28,"1","CZ",1995,1112,2.5,"Czechia","Eastern Europe"
"NR",28,"1","EE",1995,162,2.4,"Estonia","Eastern Europe"
"NR",28,"1","EL",1995,3540,7.6,"Greece","Southern Europe"
"NR",28,"1","ES",1995,17675,9.5,"Spain","Southern Europe"
"NR",28,"1","HU",1995,1615,3.4,"Hungary","Eastern Europe"
"NR",28,"1","NL",1995,8039,9.5,"Netherlands","Western Europe"
"NR",28,"1","PL",1995,4990,2.8,"Poland","Eastern Europe"
"NR",28,"1","PT",1995,3752,6.6,"Portugal","Southern Europe"
"NR",28,"1","RO",1995,3172,2.5,"Roumania","Eastern Europe"
"NR",29,"1","AT",1995,2328,5.9,"Austria","Western Europe"
"NR",29,"1","BE",1995,3456,7.7,"Belgium","Western Europe"
"NR",29,"1","BG",1995,595,1.6,"Bulgaria","Eastern Europe"
"NR",29,"1","CZ",1995,834,1.9,"Czechia","Eastern Europe"
"NR",29,"1","EE",1995,101,1.5,"Estonia","Eastern Europe"
"NR",29,"1","EL",1995,2934,6.3,"Greece","Southern Europe"
"NR",29,"1","ES",1995,17187,9.3,"Spain","Southern Europe"
"NR",29,"1","HU",1995,1179,2.5,"Hungary","Eastern Europe"
"NR",29,"1","NL",1995,8260,9.7,"Netherlands","Western Europe"
"NR",29,"1","PL",1995,3899,2.2,"Poland","Eastern Europe"
"NR",29,"1","PT",1995,3265,5.8,"Portugal","Southern Europe"
"NR",29,"1","RO",1995,1756,1.4,"Roumania","Eastern Europe"
"NR",30,"1","AT",1995,1956,5,"Austria","Western Europe"
"NR",30,"1","BE",1995,2825,6.3,"Belgium","Western Europe"
"NR",30,"1","BG",1995,472,1.2,"Bulgaria","Eastern Europe"
"NR",30,"1","CZ",1995,647,1.5,"Czechia","Eastern Europe"
"NR",30,"1","EE",1995,122,1.8,"Estonia","Eastern Europe"
"NR",30,"1","EL",1995,2432,5.2,"Greece","Southern Europe"
"NR",30,"1","ES",1995,15739,8.5,"Spain","Southern Europe"
"NR",30,"1","HU",1995,813,1.7,"Hungary","Eastern Europe"
"NR",30,"1","NL",1995,7636,9,"Netherlands","Western Europe"
"NR",30,"1","PL",1995,2925,1.7,"Poland","Eastern Europe"
"NR",30,"1","PT",1995,2612,4.6,"Portugal","Southern Europe"
"NR",30,"1","RO",1995,1309,1,"Roumania","Eastern Europe"
"NR",31,"1","AT",1995,1588,4,"Austria","Western Europe"
"NR",31,"1","BE",1995,2151,4.8,"Belgium","Western Europe"
"NR",31,"1","BG",1995,369,1,"Bulgaria","Eastern Europe"
"NR",31,"1","CZ",1995,485,1.1,"Czechia","Eastern Europe"
"NR",31,"1","EE",1995,92,1.4,"Estonia","Eastern Europe"
"NR",31,"1","EL",1995,1823,3.9,"Greece","Southern Europe"
"NR",31,"1","ES",1995,12811,6.9,"Spain","Southern Europe"
"NR",31,"1","HU",1995,611,1.3,"Hungary","Eastern Europe"
"NR",31,"1","NL",1995,6391,7.5,"Netherlands","Western Europe"
"NR",31,"1","PL",1995,2207,1.3,"Poland","Eastern Europe"
"NR",31,"1","PT",1995,1895,3.4,"Portugal","Southern Europe"
"NR",31,"1","RO",1995,1035,0.8,"Roumania","Eastern Europe"
"NR",32,"1","AT",1995,1136,2.9,"Austria","Western Europe"
"NR",32,"1","BE",1995,1595,3.5,"Belgium","Western Europe"
"NR",32,"1","BG",1995,322,0.8,"Bulgaria","Eastern Europe"
"NR",32,"1","CZ",1995,329,0.7,"Czechia","Eastern Europe"
"NR",32,"1","EE",1995,62,0.9,"Estonia","Eastern Europe"
"NR",32,"1","EL",1995,1483,3.2,"Greece","Southern Europe"
"NR",32,"1","ES",1995,9302,5,"Spain","Southern Europe"
"NR",32,"1","HU",1995,472,1,"Hungary","Eastern Europe"
"NR",32,"1","NL",1995,4880,5.7,"Netherlands","Western Europe"
"NR",32,"1","PL",1995,1685,1,"Poland","Eastern Europe"
"NR",32,"1","PT",1995,1460,2.6,"Portugal","Southern Europe"
"NR",32,"1","RO",1995,746,0.6,"Roumania","Eastern Europe"
"NR",33,"1","AT",1995,958,2.4,"Austria","Western Europe"
"NR",33,"1","BE",1995,1181,2.6,"Belgium","Western Europe"
"NR",33,"1","BG",1995,238,0.6,"Bulgaria","Eastern Europe"
"NR",33,"1","CZ",1995,250,0.6,"Czechia","Eastern Europe"
"NR",33,"1","EE",1995,65,1,"Estonia","Eastern Europe"
"NR",33,"1","EL",1995,1112,2.4,"Greece","Southern Europe"
"NR",33,"1","ES",1995,7048,3.8,"Spain","Southern Europe"
"NR",33,"1","HU",1995,324,0.7,"Hungary","Eastern Europe"
"NR",33,"1","NL",1995,3644,4.3,"Netherlands","Western Europe"
"NR",33,"1","PL",1995,1350,0.8,"Poland","Eastern Europe"
"NR",33,"1","PT",1995,1002,1.8,"Portugal","Southern Europe"
"NR",33,"1","RO",1995,619,0.5,"Roumania","Eastern Europe"
"NR",34,"1","AT",1995,639,1.6,"Austria","Western Europe"
"NR",34,"1","BE",1995,933,2.1,"Belgium","Western Europe"
"NR",34,"1","BG",1995,197,0.5,"Bulgaria","Eastern Europe"
"NR",34,"1","CZ",1995,207,0.5,"Czechia","Eastern Europe"
"NR",34,"1","EE",1995,42,0.6,"Estonia","Eastern Europe"
"NR",34,"1","EL",1995,943,2,"Greece","Southern Europe"
"NR",34,"1","ES",1995,5403,2.9,"Spain","Southern Europe"
"NR",34,"1","HU",1995,324,0.7,"Hungary","Eastern Europe"
"NR",34,"1","NL",1995,2705,3.2,"Netherlands","Western Europe"
"NR",34,"1","PL",1995,1117,0.6,"Poland","Eastern Europe"
"NR",34,"1","PT",1995,813,1.4,"Portugal","Southern Europe"
"NR",34,"1","RO",1995,541,0.4,"Roumania","Eastern Europe"
"NR",35,"1","AT",1995,529,1.3,"Austria","Western Europe"
"NR",35,"1","BE",1995,764,1.7,"Belgium","Western Europe"
"NR",35,"1","BG",1995,171,0.5,"Bulgaria","Eastern Europe"
"NR",35,"1","CZ",1995,153,0.3,"Czechia","Eastern Europe"
"NR",35,"1","EE",1995,35,0.5,"Estonia","Eastern Europe"
"NR",35,"1","EL",1995,739,1.6,"Greece","Southern Europe"
"NR",35,"1","ES",1995,4080,2.2,"Spain","Southern Europe"
"NR",35,"1","HU",1995,247,0.5,"Hungary","Eastern Europe"
"NR",35,"1","NL",1995,2138,2.5,"Netherlands","Western Europe"
"NR",35,"1","PL",1995,925,0.5,"Poland","Eastern Europe"
"NR",35,"1","PT",1995,618,1.1,"Portugal","Southern Europe"
"NR",35,"1","RO",1995,407,0.3,"Roumania","Eastern Europe"
"NR",36,"1","AT",1995,364,0.9,"Austria","Western Europe"
"NR",36,"1","BE",1995,543,1.2,"Belgium","Western Europe"
"NR",36,"1","BG",1995,149,0.4,"Bulgaria","Eastern Europe"
"NR",36,"1","CZ",1995,124,0.3,"Czechia","Eastern Europe"
"NR",36,"1","EE",1995,25,0.4,"Estonia","Eastern Europe"
"NR",36,"1","EL",1995,556,1.2,"Greece","Southern Europe"
"NR",36,"1","ES",1995,3044,1.6,"Spain","Southern Europe"
"NR",36,"1","HU",1995,205,0.4,"Hungary","Eastern Europe"
"NR",36,"1","NL",1995,1563,1.8,"Netherlands","Western Europe"
"NR",36,"1","PL",1995,718,0.4,"Poland","Eastern Europe"
"NR",36,"1","PT",1995,432,0.8,"Portugal","Southern Europe"
"NR",36,"1","RO",1995,339,0.3,"Roumania","Eastern Europe"
"NR",37,"1","AT",1995,250,0.6,"Austria","Western Europe"
"NR",37,"1","BE",1995,413,0.9,"Belgium","Western Europe"
"NR",37,"1","BG",1995,103,0.3,"Bulgaria","Eastern Europe"
"NR",37,"1","CZ",1995,115,0.3,"Czechia","Eastern Europe"
"NR",37,"1","EE",1995,28,0.4,"Estonia","Eastern Europe"
"NR",37,"1","EL",1995,464,1,"Greece","Southern Europe"
"NR",37,"1","ES",1995,2254,1.2,"Spain","Southern Europe"
"NR",37,"1","HU",1995,170,0.4,"Hungary","Eastern Europe"
"NR",37,"1","NL",1995,978,1.2,"Netherlands","Western Europe"
"NR",37,"1","PL",1995,597,0.3,"Poland","Eastern Europe"
"NR",37,"1","PT",1995,330,0.6,"Portugal","Southern Europe"
"NR",37,"1","RO",1995,263,0.2,"Roumania","Eastern Europe"
"NR",38,"1","AT",1995,216,0.5,"Austria","Western Europe"
"NR",38,"1","BE",1995,286,0.6,"Belgium","Western Europe"
"NR",38,"1","BG",1995,87,0.2,"Bulgaria","Eastern Europe"
"NR",38,"1","CZ",1995,61,0.1,"Czechia","Eastern Europe"
"NR",38,"1","EE",1995,14,0.2,"Estonia","Eastern Europe"
"NR",38,"1","EL",1995,315,0.7,"Greece","Southern Europe"
"NR",38,"1","ES",1995,1639,0.9,"Spain","Southern Europe"
"NR",38,"1","HU",1995,116,0.2,"Hungary","Eastern Europe"
"NR",38,"1","NL",1995,719,0.8,"Netherlands","Western Europe"
"NR",38,"1","PL",1995,461,0.3,"Poland","Eastern Europe"
"NR",38,"1","PT",1995,231,0.4,"Portugal","Southern Europe"
"NR",38,"1","RO",1995,209,0.2,"Roumania","Eastern Europe"
"NR",39,"1","AT",1995,130,0.3,"Austria","Western Europe"
"NR",39,"1","BE",1995,202,0.4,"Belgium","Western Europe"
"NR",39,"1","BG",1995,50,0.1,"Bulgaria","Eastern Europe"
"NR",39,"1","CZ",1995,59,0.1,"Czechia","Eastern Europe"
"NR",39,"1","EE",1995,15,0.2,"Estonia","Eastern Europe"
"NR",39,"1","EL",1995,239,0.5,"Greece","Southern Europe"
"NR",39,"1","ES",1995,1133,0.6,"Spain","Southern Europe"
"NR",39,"1","HU",1995,94,0.2,"Hungary","Eastern Europe"
"NR",39,"1","NL",1995,492,0.6,"Netherlands","Western Europe"
"NR",39,"1","PL",1995,365,0.2,"Poland","Eastern Europe"
"NR",39,"1","PT",1995,171,0.3,"Portugal","Southern Europe"
"NR",39,"1","RO",1995,154,0.1,"Roumania","Eastern Europe"
"NR",40,"1","AT",1995,79,0.2,"Austria","Western Europe"
"NR",40,"1","BE",1995,140,0.3,"Belgium","Western Europe"
"NR",40,"1","BG",1995,46,0.1,"Bulgaria","Eastern Europe"
"NR",40,"1","CZ",1995,35,0.1,"Czechia","Eastern Europe"
"NR",40,"1","EE",1995,8,0.1,"Estonia","Eastern Europe"
"NR",40,"1","EL",1995,159,0.3,"Greece","Southern Europe"
"NR",40,"1","ES",1995,896,0.5,"Spain","Southern Europe"
"NR",40,"1","HU",1995,68,0.1,"Hungary","Eastern Europe"
"NR",40,"1","NL",1995,300,0.4,"Netherlands","Western Europe"
"NR",40,"1","PL",1995,257,0.1,"Poland","Eastern Europe"
"NR",40,"1","PT",1995,115,0.2,"Portugal","Southern Europe"
"NR",40,"1","RO",1995,105,0.1,"Roumania","Eastern Europe"
"NR",41,"1","AT",1995,38,0.1,"Austria","Western Europe"
"NR",41,"1","BE",1995,80,0.2,"Belgium","Western Europe"
"NR",41,"1","BG",1995,31,0.1,"Bulgaria","Eastern Europe"
"NR",41,"1","CZ",1995,24,0.1,"Czechia","Eastern Europe"
"NR",41,"1","EE",1995,3,0,"Estonia","Eastern Europe"
"NR",41,"1","EL",1995,118,0.3,"Greece","Southern Europe"
"NR",41,"1","ES",1995,600,0.3,"Spain","Southern Europe"
"NR",41,"1","HU",1995,55,0.1,"Hungary","Eastern Europe"
"NR",41,"1","NL",1995,148,0.2,"Netherlands","Western Europe"
"NR",41,"1","PL",1995,176,0.1,"Poland","Eastern Europe"
"NR",41,"1","PT",1995,80,0.1,"Portugal","Southern Europe"
"NR",41,"1","RO",1995,68,0.1,"Roumania","Eastern Europe"
"NR",42,"1","AT",1995,32,0.1,"Austria","Western Europe"
"NR",42,"1","BE",1995,55,0.1,"Belgium","Western Europe"
"NR",42,"1","BG",1995,16,0,"Bulgaria","Eastern Europe"
"NR",42,"1","CZ",1995,14,0,"Czechia","Eastern Europe"
"NR",42,"1","EE",1995,3,0,"Estonia","Eastern Europe"
"NR",42,"1","EL",1995,65,0.1,"Greece","Southern Europe"
"NR",42,"1","ES",1995,380,0.2,"Spain","Southern Europe"
"NR",42,"1","HU",1995,25,0.1,"Hungary","Eastern Europe"
"NR",42,"1","NL",1995,94,0.1,"Netherlands","Western Europe"
"NR",42,"1","PL",1995,99,0.1,"Poland","Eastern Europe"
"NR",42,"1","PT",1995,44,0.1,"Portugal","Southern Europe"
"NR",42,"1","RO",1995,45,0,"Roumania","Eastern Europe"
"NR",43,"1","AT",1995,16,0,"Austria","Western Europe"
"NR",43,"1","BE",1995,25,0.1,"Belgium","Western Europe"
"NR",43,"1","BG",1995,8,0,"Bulgaria","Eastern Europe"
"NR",43,"1","CZ",1995,7,0,"Czechia","Eastern Europe"
"NR",43,"1","EE",1995,2,0,"Estonia","Eastern Europe"
"NR",43,"1","EL",1995,53,0.1,"Greece","Southern Europe"
"NR",43,"1","ES",1995,249,0.1,"Spain","Southern Europe"
"NR",43,"1","HU",1995,16,0,"Hungary","Eastern Europe"
"NR",43,"1","NL",1995,52,0.1,"Netherlands","Western Europe"
"NR",43,"1","PL",1995,60,0,"Poland","Eastern Europe"
"NR",43,"1","PT",1995,20,0,"Portugal","Southern Europe"
"NR",43,"1","RO",1995,31,0,"Roumania","Eastern Europe"
"NR",44,"1","AT",1995,4,0,"Austria","Western Europe"
"NR",44,"1","BE",1995,6,0,"Belgium","Western Europe"
"NR",44,"1","BG",1995,6,0,"Bulgaria","Eastern Europe"
"NR",44,"1","CZ",1995,8,0,"Czechia","Eastern Europe"
"NR",44,"1","EE",1995,1,0,"Estonia","Eastern Europe"
"NR",44,"1","EL",1995,38,0.1,"Greece","Southern Europe"
"NR",44,"1","ES",1995,126,0.1,"Spain","Southern Europe"
"NR",44,"1","HU",1995,4,0,"Hungary","Eastern Europe"
"NR",44,"1","NL",1995,17,0,"Netherlands","Western Europe"
"NR",44,"1","PL",1995,28,0,"Poland","Eastern Europe"
"NR",44,"1","PT",1995,28,0,"Portugal","Southern Europe"
"NR",44,"1","RO",1995,13,0,"Roumania","Eastern Europe"
"NR",45,"1","AT",1995,3,0,"Austria","Western Europe"
"NR",45,"1","BE",1995,13,0,"Belgium","Western Europe"
"NR",45,"1","BG",1995,3,0,"Bulgaria","Eastern Europe"
"NR",45,"1","CZ",1995,0,0,"Czechia","Eastern Europe"
"NR",45,"1","EE",1995,2,0,"Estonia","Eastern Europe"
"NR",45,"1","EL",1995,31,0.1,"Greece","Southern Europe"
"NR",45,"1","ES",1995,78,0,"Spain","Southern Europe"
"NR",45,"1","HU",1995,1,0,"Hungary","Eastern Europe"
"NR",45,"1","NL",1995,7,0,"Netherlands","Western Europe"
"NR",45,"1","PL",1995,9,0,"Poland","Eastern Europe"
"NR",45,"1","PT",1995,12,0,"Portugal","Southern Europe"
"NR",45,"1","RO",1995,11,0,"Roumania","Eastern Europe"
"NR",46,"1","AT",1995,1,0,"Austria","Western Europe"
"NR",46,"1","BE",1995,4,0,"Belgium","Western Europe"
"NR",46,"1","BG",1995,1,0,"Bulgaria","Eastern Europe"
"NR",46,"1","CZ",1995,0,0,"Czechia","Eastern Europe"
"NR",46,"1","EE",1995,0,0,"Estonia","Eastern Europe"
"NR",46,"1","EL",1995,18,0,"Greece","Southern Europe"
"NR",46,"1","ES",1995,29,0,"Spain","Southern Europe"
"NR",46,"1","HU",1995,1,0,"Hungary","Eastern Europe"
"NR",46,"1","NL",1995,2,0,"Netherlands","Western Europe"
"NR",46,"1","PL",1995,4,0,"Poland","Eastern Europe"
"NR",46,"1","PT",1995,1,0,"Portugal","Southern Europe"
"NR",46,"1","RO",1995,6,0,"Roumania","Eastern Europe"
"NR",47,"1","AT",1995,0,0,"Austria","Western Europe"
"NR",47,"1","BE",1995,0,0,"Belgium","Western Europe"
"NR",47,"1","BG",1995,2,0,"Bulgaria","Eastern Europe"
"NR",47,"1","CZ",1995,0,0,"Czechia","Eastern Europe"
